Sample,Metric,Match Distance
88,Uniformified 32-bit Symmetric Wrap Metric Distance,0.992726
88,Uniformified 32-bit Asymmetric Wrap Metric Distance,0.00989375
89,Uniformified 32-bit Hamming Metric Distance,0.85153
89,Uniformified 32-bit Approx Dual Streak Metric Distance,0.83418
89,Uniformified 32-bit Hash Metric Distance,0.00156852
89,Uniformified 32-bit Symmetric Wrap Metric Distance,0.997201
89,Uniformified 32-bit Asymmetric Wrap Metric Distance,0.0100517
90,Uniformified 32-bit Hamming Metric Distance,0.756315
90,Uniformified 32-bit Approx Dual Streak Metric Distance,0.964978
90,Uniformified 32-bit Hash Metric Distance,0.999771
90,Uniformified 32-bit Symmetric Wrap Metric Distance,0.99223
90,Uniformified 32-bit Asymmetric Wrap Metric Distance,0.00553436
91,Uniformified 32-bit Hamming Metric Distance,0.993261
91,Uniformified 32-bit Approx Dual Streak Metric Distance,0.165873
91,Uniformified 32-bit Hash Metric Distance,0.00486703
91,Uniformified 32-bit Symmetric Wrap Metric Distance,0.991307
91,Uniformified 32-bit Asymmetric Wrap Metric Distance,0.0152079
92,Uniformified 32-bit Hamming Metric Distance,0.499488
92,Uniformified 32-bit Approx Dual Streak Metric Distance,0.744599
92,Uniformified 32-bit Hash Metric Distance,0.00271582
92,Uniformified 32-bit Symmetric Wrap Metric Distance,0.984432
92,Uniformified 32-bit Asymmetric Wrap Metric Distance,0.00460269
93,Uniformified 32-bit Hamming Metric Distance,0.499488
93,Uniformified 32-bit Approx Dual Streak Metric Distance,0.921841
93,Uniformified 32-bit Hash Metric Distance,0.002746
93,Uniformified 32-bit Symmetric Wrap Metric Distance,0.999599
93,Uniformified 32-bit Asymmetric Wrap Metric Distance,0.0049152
94,Uniformified 32-bit Hamming Metric Distance,0.997737
94,Uniformified 32-bit Approx Dual Streak Metric Distance,0.913011
94,Uniformified 32-bit Hash Metric Distance,0.0121569
94,Uniformified 32-bit Symmetric Wrap Metric Distance,0.999286
94,Uniformified 32-bit Asymmetric Wrap Metric Distance,0.00297926
95,Uniformified 32-bit Hamming Metric Distance,0.85153
95,Uniformified 32-bit Approx Dual Streak Metric Distance,0.891147
95,Uniformified 32-bit Hash Metric Distance,0.00875943
95,Uniformified 32-bit Symmetric Wrap Metric Distance,0.988428
95,Uniformified 32-bit Asymmetric Wrap Metric Distance,0.0121277
96,Uniformified 32-bit Hamming Metric Distance,0.997737
96,Uniformified 32-bit Approx Dual Streak Metric Distance,0.980052
96,Uniformified 32-bit Hash Metric Distance,0.00884071
96,Uniformified 32-bit Symmetric Wrap Metric Distance,0.986661
96,Uniformified 32-bit Asymmetric Wrap Metric Distance,0.00968688
97,Uniformified 32-bit Hamming Metric Distance,0.959931
97,Uniformified 32-bit Approx Dual Streak Metric Distance,0.361493
97,Uniformified 32-bit Hash Metric Distance,0.995017
97,Uniformified 32-bit Symmetric Wrap Metric Distance,0.98782
97,Uniformified 32-bit Asymmetric Wrap Metric Distance,0.00454174
98,Uniformified 32-bit Hamming Metric Distance,0.959931
98,Uniformified 32-bit Approx Dual Streak Metric Distance,0.961101
98,Uniformified 32-bit Hash Metric Distance,0.0148585
98,Uniformified 32-bit Symmetric Wrap Metric Distance,0.997918
98,Uniformified 32-bit Asymmetric Wrap Metric Distance,0.00705146
99,Uniformified 32-bit Hamming Metric Distance,0.918385
99,Uniformified 32-bit Approx Dual Streak Metric Distance,0.499919
99,Uniformified 32-bit Hash Metric Distance,0.00147954
99,Uniformified 32-bit Symmetric Wrap Metric Distance,0.992909
99,Uniformified 32-bit Asymmetric Wrap Metric Distance,0.0133975
100,Uniformified 32-bit Hamming Metric Distance,0.499488
100,Uniformified 32-bit Approx Dual Streak Metric Distance,0.977998
100,Uniformified 32-bit Hash Metric Distance,0.00187633
100,Uniformified 32-bit Symmetric Wrap Metric Distance,0.989885
100,Uniformified 32-bit Asymmetric Wrap Metric Distance,0.00851284
101,Uniformified 32-bit Hamming Metric Distance,0.635477
101,Uniformified 32-bit Approx Dual Streak Metric Distance,0.794294
101,Uniformified 32-bit Hash Metric Distance,0.00371727
101,Uniformified 32-bit Symmetric Wrap Metric Distance,0.997603
101,Uniformified 32-bit Asymmetric Wrap Metric Distance,0.0127441
102,Uniformified 32-bit Hamming Metric Distance,0.756315
102,Uniformified 32-bit Approx Dual Streak Metric Distance,0.361493
102,Uniformified 32-bit Hash Metric Distance,0.00138546
102,Uniformified 32-bit Symmetric Wrap Metric Distance,0.996083
102,Uniformified 32-bit Asymmetric Wrap Metric Distance,0.0108373
103,Uniformified 32-bit Hamming Metric Distance,0.85153
103,Uniformified 32-bit Approx Dual Streak Metric Distance,0.165873
103,Uniformified 32-bit Hash Metric Distance,0.00053336
103,Uniformified 32-bit Symmetric Wrap Metric Distance,0.988008
103,Uniformified 32-bit Asymmetric Wrap Metric Distance,0.00963789
104,Uniformified 32-bit Hamming Metric Distance,0.993261
104,Uniformified 32-bit Approx Dual Streak Metric Distance,0.700476
104,Uniformified 32-bit Hash Metric Distance,0.000478923
104,Uniformified 32-bit Symmetric Wrap Metric Distance,0.996047
104,Uniformified 32-bit Asymmetric Wrap Metric Distance,0.00754381
105,Uniformified 32-bit Hamming Metric Distance,0.85153
105,Uniformified 32-bit Approx Dual Streak Metric Distance,0.999606
105,Uniformified 32-bit Hash Metric Distance,0.00114685
105,Uniformified 32-bit Symmetric Wrap Metric Distance,0.996621
105,Uniformified 32-bit Asymmetric Wrap Metric Distance,0.0111906
106,Uniformified 32-bit Hamming Metric Distance,0.635477
106,Uniformified 32-bit Approx Dual Streak Metric Distance,0.972326
106,Uniformified 32-bit Hash Metric Distance,0.00867691
106,Uniformified 32-bit Symmetric Wrap Metric Distance,0.998221
106,Uniformified 32-bit Asymmetric Wrap Metric Distance,0.00482437
107,Uniformified 32-bit Hamming Metric Distance,0.756315
107,Uniformified 32-bit Approx Dual Streak Metric Distance,0.944542
107,Uniformified 32-bit Hash Metric Distance,0.00729339
107,Uniformified 32-bit Symmetric Wrap Metric Distance,0.998863
107,Uniformified 32-bit Asymmetric Wrap Metric Distance,0.0043965
108,Uniformified 32-bit Hamming Metric Distance,0.635477
108,Uniformified 32-bit Approx Dual Streak Metric Distance,0.638597
108,Uniformified 32-bit Hash Metric Distance,0.0104136
108,Uniformified 32-bit Symmetric Wrap Metric Distance,0.994026
108,Uniformified 32-bit Asymmetric Wrap Metric Distance,0.00840659
109,Uniformified 32-bit Hamming Metric Distance,0.635477
109,Uniformified 32-bit Approx Dual Streak Metric Distance,0.403957
109,Uniformified 32-bit Hash Metric Distance,0.00829797
109,Uniformified 32-bit Symmetric Wrap Metric Distance,0.998035
109,Uniformified 32-bit Asymmetric Wrap Metric Distance,0.0149994
110,Uniformified 32-bit Hamming Metric Distance,0.756315
110,Uniformified 32-bit Approx Dual Streak Metric Distance,0.867532
110,Uniformified 32-bit Hash Metric Distance,0.00838805
110,Uniformified 32-bit Symmetric Wrap Metric Distance,0.990503
110,Uniformified 32-bit Asymmetric Wrap Metric Distance,0.00764655
111,Uniformified 32-bit Hamming Metric Distance,0.997737
111,Uniformified 32-bit Approx Dual Streak Metric Distance,0.794294
111,Uniformified 32-bit Hash Metric Distance,0.00883958
111,Uniformified 32-bit Symmetric Wrap Metric Distance,0.999564
111,Uniformified 32-bit Asymmetric Wrap Metric Distance,0.0143624
112,Uniformified 32-bit Hamming Metric Distance,0.756315
112,Uniformified 32-bit Approx Dual Streak Metric Distance,0.972326
112,Uniformified 32-bit Hash Metric Distance,0.0026495
112,Uniformified 32-bit Symmetric Wrap Metric Distance,0.991725
112,Uniformified 32-bit Asymmetric Wrap Metric Distance,0.00356851
113,Uniformified 32-bit Hamming Metric Distance,0.959931
113,Uniformified 32-bit Approx Dual Streak Metric Distance,0.299733
113,Uniformified 32-bit Hash Metric Distance,0.0020619
113,Uniformified 32-bit Symmetric Wrap Metric Distance,0.982499
113,Uniformified 32-bit Asymmetric Wrap Metric Distance,0.00552354
114,Uniformified 32-bit Hamming Metric Distance,0.635477
114,Uniformified 32-bit Approx Dual Streak Metric Distance,0.132732
114,Uniformified 32-bit Hash Metric Distance,0.00927457
114,Uniformified 32-bit Symmetric Wrap Metric Distance,0.993727
114,Uniformified 32-bit Asymmetric Wrap Metric Distance,0.00728129
115,Uniformified 32-bit Hamming Metric Distance,0.959931
115,Uniformified 32-bit Approx Dual Streak Metric Distance,0.991559
115,Uniformified 32-bit Hash Metric Distance,0.0155288
115,Uniformified 32-bit Symmetric Wrap Metric Distance,0.986192
115,Uniformified 32-bit Asymmetric Wrap Metric Distance,0.0180767
116,Uniformified 32-bit Hamming Metric Distance,0.85153
116,Uniformified 32-bit Approx Dual Streak Metric Distance,0.638597
116,Uniformified 32-bit Hash Metric Distance,0.998221
116,Uniformified 32-bit Symmetric Wrap Metric Distance,0.994676
116,Uniformified 32-bit Asymmetric Wrap Metric Distance,0.0121284
117,Uniformified 32-bit Hamming Metric Distance,0.635477
117,Uniformified 32-bit Approx Dual Streak Metric Distance,0.265862
117,Uniformified 32-bit Hash Metric Distance,0.0017959
117,Uniformified 32-bit Symmetric Wrap Metric Distance,0.993095
117,Uniformified 32-bit Asymmetric Wrap Metric Distance,0.00537971
118,Uniformified 32-bit Hamming Metric Distance,0.993261
118,Uniformified 32-bit Approx Dual Streak Metric Distance,0.891147
118,Uniformified 32-bit Hash Metric Distance,0.00446712
118,Uniformified 32-bit Symmetric Wrap Metric Distance,0.998002
118,Uniformified 32-bit Asymmetric Wrap Metric Distance,0.0140896
119,Uniformified 32-bit Hamming Metric Distance,0.756315
119,Uniformified 32-bit Approx Dual Streak Metric Distance,0.20574
119,Uniformified 32-bit Hash Metric Distance,0.996534
119,Uniformified 32-bit Symmetric Wrap Metric Distance,0.99727
119,Uniformified 32-bit Asymmetric Wrap Metric Distance,0.0017461
120,Uniformified 32-bit Hamming Metric Distance,0.756315
120,Uniformified 32-bit Approx Dual Streak Metric Distance,0.499919
120,Uniformified 32-bit Hash Metric Distance,0.00714431
120,Uniformified 32-bit Symmetric Wrap Metric Distance,0.994004
120,Uniformified 32-bit Asymmetric Wrap Metric Distance,0.0155789
121,Uniformified 32-bit Hamming Metric Distance,0.982521
121,Uniformified 32-bit Approx Dual Streak Metric Distance,0.857154
121,Uniformified 32-bit Hash Metric Distance,0.00107937
121,Uniformified 32-bit Symmetric Wrap Metric Distance,0.991293
121,Uniformified 32-bit Asymmetric Wrap Metric Distance,0.0127535
122,Uniformified 32-bit Hamming Metric Distance,0.85153
122,Uniformified 32-bit Approx Dual Streak Metric Distance,0.794294
122,Uniformified 32-bit Hash Metric Distance,0.00279457
122,Uniformified 32-bit Symmetric Wrap Metric Distance,0.998119
122,Uniformified 32-bit Asymmetric Wrap Metric Distance,0.0104083
123,Uniformified 32-bit Hamming Metric Distance,0.756315
123,Uniformified 32-bit Approx Dual Streak Metric Distance,0.265862
123,Uniformified 32-bit Hash Metric Distance,0.00680667
123,Uniformified 32-bit Symmetric Wrap Metric Distance,0.989861
123,Uniformified 32-bit Asymmetric Wrap Metric Distance,0.00868734
124,Uniformified 32-bit Hamming Metric Distance,0.982521
124,Uniformified 32-bit Approx Dual Streak Metric Distance,0.299733
124,Uniformified 32-bit Hash Metric Distance,0.992243
124,Uniformified 32-bit Symmetric Wrap Metric Distance,0.997623
124,Uniformified 32-bit Asymmetric Wrap Metric Distance,0.0105284
125,Uniformified 32-bit Hamming Metric Distance,0.999339
125,Uniformified 32-bit Approx Dual Streak Metric Distance,0.930895
125,Uniformified 32-bit Hash Metric Distance,0.00986903
125,Uniformified 32-bit Symmetric Wrap Metric Distance,0.999949
125,Uniformified 32-bit Asymmetric Wrap Metric Distance,0.0104557
126,Uniformified 32-bit Hamming Metric Distance,0.982521
126,Uniformified 32-bit Approx Dual Streak Metric Distance,0.499919
126,Uniformified 32-bit Hash Metric Distance,0.0134163
126,Uniformified 32-bit Symmetric Wrap Metric Distance,0.99542
126,Uniformified 32-bit Asymmetric Wrap Metric Distance,0.0180569
127,Uniformified 32-bit Hamming Metric Distance,0.756315
127,Uniformified 32-bit Approx Dual Streak Metric Distance,0.964978
127,Uniformified 32-bit Hash Metric Distance,0.00553326
127,Uniformified 32-bit Symmetric Wrap Metric Distance,0.987357
127,Uniformified 32-bit Asymmetric Wrap Metric Distance,0.00471129
128,Uniformified 32-bit Hamming Metric Distance,0.982521
128,Uniformified 32-bit Approx Dual Streak Metric Distance,0.794294
128,Uniformified 32-bit Hash Metric Distance,0.0108736
128,Uniformified 32-bit Symmetric Wrap Metric Distance,0.991682
128,Uniformified 32-bit Asymmetric Wrap Metric Distance,0.0121784
129,Uniformified 32-bit Hamming Metric Distance,0.635477
129,Uniformified 32-bit Approx Dual Streak Metric Distance,0.955792
129,Uniformified 32-bit Hash Metric Distance,0.00609461
129,Uniformified 32-bit Symmetric Wrap Metric Distance,0.987584
129,Uniformified 32-bit Asymmetric Wrap Metric Distance,0.0158177
130,Uniformified 32-bit Hamming Metric Distance,0.85153
130,Uniformified 32-bit Approx Dual Streak Metric Distance,0.758071
130,Uniformified 32-bit Hash Metric Distance,0.00835377
130,Uniformified 32-bit Symmetric Wrap Metric Distance,0.997057
130,Uniformified 32-bit Asymmetric Wrap Metric Distance,0.0062622
131,Uniformified 32-bit Hamming Metric Distance,0.982521
131,Uniformified 32-bit Approx Dual Streak Metric Distance,0.747159
131,Uniformified 32-bit Hash Metric Distance,0.00199769
131,Uniformified 32-bit Symmetric Wrap Metric Distance,0.983665
131,Uniformified 32-bit Asymmetric Wrap Metric Distance,0.0166766
132,Uniformified 32-bit Hamming Metric Distance,0.918385
132,Uniformified 32-bit Approx Dual Streak Metric Distance,0.734179
132,Uniformified 32-bit Hash Metric Distance,0.998053
132,Uniformified 32-bit Symmetric Wrap Metric Distance,0.99614
132,Uniformified 32-bit Asymmetric Wrap Metric Distance,0.0154099
133,Uniformified 32-bit Hamming Metric Distance,0.918385
133,Uniformified 32-bit Approx Dual Streak Metric Distance,0.403957
133,Uniformified 32-bit Hash Metric Distance,0.00297182
133,Uniformified 32-bit Symmetric Wrap Metric Distance,0.990435
133,Uniformified 32-bit Asymmetric Wrap Metric Distance,0.00924352
134,Uniformified 32-bit Hamming Metric Distance,0.85153
134,Uniformified 32-bit Approx Dual Streak Metric Distance,0.930895
134,Uniformified 32-bit Hash Metric Distance,0.00504729
134,Uniformified 32-bit Symmetric Wrap Metric Distance,0.983472
134,Uniformified 32-bit Asymmetric Wrap Metric Distance,0.0104523
135,Uniformified 32-bit Hamming Metric Distance,0.499488
135,Uniformified 32-bit Approx Dual Streak Metric Distance,0.891147
135,Uniformified 32-bit Hash Metric Distance,0.0052372
135,Uniformified 32-bit Symmetric Wrap Metric Distance,0.998868
135,Uniformified 32-bit Asymmetric Wrap Metric Distance,0.0106661
136,Uniformified 32-bit Hamming Metric Distance,0.993261
136,Uniformified 32-bit Approx Dual Streak Metric Distance,0.758071
136,Uniformified 32-bit Hash Metric Distance,0.00777032
136,Uniformified 32-bit Symmetric Wrap Metric Distance,0.999521
136,Uniformified 32-bit Asymmetric Wrap Metric Distance,0.0176766
137,Uniformified 32-bit Hamming Metric Distance,0.918385
137,Uniformified 32-bit Approx Dual Streak Metric Distance,0.977998
137,Uniformified 32-bit Hash Metric Distance,0.00617461
137,Uniformified 32-bit Symmetric Wrap Metric Distance,0.984324
137,Uniformified 32-bit Asymmetric Wrap Metric Distance,0.0107079
138,Uniformified 32-bit Hamming Metric Distance,0.918385
138,Uniformified 32-bit Approx Dual Streak Metric Distance,0.989262
138,Uniformified 32-bit Hash Metric Distance,0.000392635
138,Uniformified 32-bit Symmetric Wrap Metric Distance,0.996569
138,Uniformified 32-bit Asymmetric Wrap Metric Distance,0.00769219
139,Uniformified 32-bit Hamming Metric Distance,0.982521
139,Uniformified 32-bit Approx Dual Streak Metric Distance,0.998981
139,Uniformified 32-bit Hash Metric Distance,0.00616427
139,Uniformified 32-bit Symmetric Wrap Metric Distance,0.998212
139,Uniformified 32-bit Asymmetric Wrap Metric Distance,0.00718016
140,Uniformified 32-bit Hamming Metric Distance,0.918385
140,Uniformified 32-bit Approx Dual Streak Metric Distance,0.867532
140,Uniformified 32-bit Hash Metric Distance,0.00186882
140,Uniformified 32-bit Symmetric Wrap Metric Distance,0.984665
140,Uniformified 32-bit Asymmetric Wrap Metric Distance,0.00377666
141,Uniformified 32-bit Hamming Metric Distance,0.756315
141,Uniformified 32-bit Approx Dual Streak Metric Distance,0.98652
141,Uniformified 32-bit Hash Metric Distance,0.00447512
141,Uniformified 32-bit Symmetric Wrap Metric Distance,0.998959
141,Uniformified 32-bit Asymmetric Wrap Metric Distance,0.00496955
142,Uniformified 32-bit Hamming Metric Distance,0.997737
142,Uniformified 32-bit Approx Dual Streak Metric Distance,0.758071
142,Uniformified 32-bit Hash Metric Distance,0.999246
142,Uniformified 32-bit Symmetric Wrap Metric Distance,0.997293
142,Uniformified 32-bit Asymmetric Wrap Metric Distance,0.00863344
143,Uniformified 32-bit Hamming Metric Distance,0.499488
143,Uniformified 32-bit Approx Dual Streak Metric Distance,0.891147
143,Uniformified 32-bit Hash Metric Distance,0.00163451
143,Uniformified 32-bit Symmetric Wrap Metric Distance,0.99465
143,Uniformified 32-bit Asymmetric Wrap Metric Distance,0.0040405
144,Uniformified 32-bit Hamming Metric Distance,0.959931
144,Uniformified 32-bit Approx Dual Streak Metric Distance,0.638597
144,Uniformified 32-bit Hash Metric Distance,0.0103335
144,Uniformified 32-bit Symmetric Wrap Metric Distance,0.988017
144,Uniformified 32-bit Asymmetric Wrap Metric Distance,0.00881617
145,Uniformified 32-bit Hamming Metric Distance,0.982521
145,Uniformified 32-bit Approx Dual Streak Metric Distance,0.794294
145,Uniformified 32-bit Hash Metric Distance,0.00906921
145,Uniformified 32-bit Symmetric Wrap Metric Distance,0.997496
145,Uniformified 32-bit Asymmetric Wrap Metric Distance,0.00172081
146,Uniformified 32-bit Hamming Metric Distance,0.993261
146,Uniformified 32-bit Approx Dual Streak Metric Distance,0.944542
146,Uniformified 32-bit Hash Metric Distance,0.00191558
