Sample,Metric,Match Distance
4274,Uniformified 32-bit Symmetric Wrap Metric Distance,0.998652
4274,Uniformified 32-bit Asymmetric Wrap Metric Distance,0.00695634
4275,Uniformified 32-bit Hamming Metric Distance,0.749875
4275,Uniformified 32-bit Approx Dual Streak Metric Distance,0.726727
4275,Uniformified 32-bit Hash Metric Distance,0.631371
4275,Uniformified 32-bit Symmetric Wrap Metric Distance,0.992674
4275,Uniformified 32-bit Asymmetric Wrap Metric Distance,0.00724411
4276,Uniformified 32-bit Hamming Metric Distance,0.99785
4276,Uniformified 32-bit Approx Dual Streak Metric Distance,0.9995
4276,Uniformified 32-bit Hash Metric Distance,0.923588
4276,Uniformified 32-bit Symmetric Wrap Metric Distance,0.9995
4276,Uniformified 32-bit Asymmetric Wrap Metric Distance,0.0169439
4277,Uniformified 32-bit Hamming Metric Distance,0.628637
4277,Uniformified 32-bit Approx Dual Streak Metric Distance,0.991601
4277,Uniformified 32-bit Hash Metric Distance,0.41845
4277,Uniformified 32-bit Symmetric Wrap Metric Distance,0.995593
4277,Uniformified 32-bit Asymmetric Wrap Metric Distance,0.012047
4278,Uniformified 32-bit Hamming Metric Distance,0.916708
4278,Uniformified 32-bit Approx Dual Streak Metric Distance,0.975852
4278,Uniformified 32-bit Hash Metric Distance,0.418283
4278,Uniformified 32-bit Symmetric Wrap Metric Distance,0.986066
4278,Uniformified 32-bit Asymmetric Wrap Metric Distance,0.0112198
4279,Uniformified 32-bit Hamming Metric Distance,0.847265
4279,Uniformified 32-bit Approx Dual Streak Metric Distance,0.963404
4279,Uniformified 32-bit Hash Metric Distance,0.787478
4279,Uniformified 32-bit Symmetric Wrap Metric Distance,0.989659
4279,Uniformified 32-bit Asymmetric Wrap Metric Distance,0.014489
4280,Uniformified 32-bit Hamming Metric Distance,0.847265
4280,Uniformified 32-bit Approx Dual Streak Metric Distance,0.9953
4280,Uniformified 32-bit Hash Metric Distance,0.966632
4280,Uniformified 32-bit Symmetric Wrap Metric Distance,0.991407
4280,Uniformified 32-bit Asymmetric Wrap Metric Distance,0.0177623
4281,Uniformified 32-bit Hamming Metric Distance,0.983452
4281,Uniformified 32-bit Approx Dual Streak Metric Distance,0.108939
4281,Uniformified 32-bit Hash Metric Distance,0.171514
4281,Uniformified 32-bit Symmetric Wrap Metric Distance,0.986999
4281,Uniformified 32-bit Asymmetric Wrap Metric Distance,0.0118482
4282,Uniformified 32-bit Hamming Metric Distance,0.983452
4282,Uniformified 32-bit Approx Dual Streak Metric Distance,0.943706
4282,Uniformified 32-bit Hash Metric Distance,0.681182
4282,Uniformified 32-bit Symmetric Wrap Metric Distance,0.997613
4282,Uniformified 32-bit Asymmetric Wrap Metric Distance,0.00923377
4283,Uniformified 32-bit Hamming Metric Distance,0.749875
4283,Uniformified 32-bit Approx Dual Streak Metric Distance,0.39981
4283,Uniformified 32-bit Hash Metric Distance,0.73752
4283,Uniformified 32-bit Symmetric Wrap Metric Distance,0.99286
4283,Uniformified 32-bit Asymmetric Wrap Metric Distance,0.00776876
4284,Uniformified 32-bit Hamming Metric Distance,0.490701
4284,Uniformified 32-bit Approx Dual Streak Metric Distance,0.493801
4284,Uniformified 32-bit Hash Metric Distance,0.0664611
4284,Uniformified 32-bit Symmetric Wrap Metric Distance,0.990028
4284,Uniformified 32-bit Asymmetric Wrap Metric Distance,0.012429
4285,Uniformified 32-bit Hamming Metric Distance,0.916708
4285,Uniformified 32-bit Approx Dual Streak Metric Distance,0.864564
4285,Uniformified 32-bit Hash Metric Distance,0.465434
4285,Uniformified 32-bit Symmetric Wrap Metric Distance,0.985018
4285,Uniformified 32-bit Asymmetric Wrap Metric Distance,0.0189896
4286,Uniformified 32-bit Hamming Metric Distance,0.983452
4286,Uniformified 32-bit Approx Dual Streak Metric Distance,0.984302
4286,Uniformified 32-bit Hash Metric Distance,0.646538
4286,Uniformified 32-bit Symmetric Wrap Metric Distance,0.980854
4286,Uniformified 32-bit Asymmetric Wrap Metric Distance,0.00382929
4287,Uniformified 32-bit Hamming Metric Distance,0.628637
4287,Uniformified 32-bit Approx Dual Streak Metric Distance,0.829367
4287,Uniformified 32-bit Hash Metric Distance,0.183781
4287,Uniformified 32-bit Symmetric Wrap Metric Distance,0.996851
4287,Uniformified 32-bit Asymmetric Wrap Metric Distance,0.0112695
4288,Uniformified 32-bit Hamming Metric Distance,0.983452
4288,Uniformified 32-bit Approx Dual Streak Metric Distance,0.889211
4288,Uniformified 32-bit Hash Metric Distance,0.367682
4288,Uniformified 32-bit Symmetric Wrap Metric Distance,0.997153
4288,Uniformified 32-bit Asymmetric Wrap Metric Distance,0.00697037
4289,Uniformified 32-bit Hamming Metric Distance,0.490701
4289,Uniformified 32-bit Approx Dual Streak Metric Distance,0.943706
4289,Uniformified 32-bit Hash Metric Distance,0.255257
4289,Uniformified 32-bit Symmetric Wrap Metric Distance,0.991665
4289,Uniformified 32-bit Asymmetric Wrap Metric Distance,0.00343921
4290,Uniformified 32-bit Hamming Metric Distance,0.749875
4290,Uniformified 32-bit Approx Dual Streak Metric Distance,0.829367
4290,Uniformified 32-bit Hash Metric Distance,0.39163
4290,Uniformified 32-bit Symmetric Wrap Metric Distance,0.99011
4290,Uniformified 32-bit Asymmetric Wrap Metric Distance,0.00761033
4291,Uniformified 32-bit Hamming Metric Distance,0.983452
4291,Uniformified 32-bit Approx Dual Streak Metric Distance,0.984302
4291,Uniformified 32-bit Hash Metric Distance,0.250344
4291,Uniformified 32-bit Symmetric Wrap Metric Distance,0.990187
4291,Uniformified 32-bit Asymmetric Wrap Metric Distance,0.0115648
4292,Uniformified 32-bit Hamming Metric Distance,0.749875
4292,Uniformified 32-bit Approx Dual Streak Metric Distance,0.726727
4292,Uniformified 32-bit Hash Metric Distance,0.132353
4292,Uniformified 32-bit Symmetric Wrap Metric Distance,0.987949
4292,Uniformified 32-bit Asymmetric Wrap Metric Distance,0.0155247
4293,Uniformified 32-bit Hamming Metric Distance,0.916708
4293,Uniformified 32-bit Approx Dual Streak Metric Distance,0.750775
4293,Uniformified 32-bit Hash Metric Distance,0.26259
4293,Uniformified 32-bit Symmetric Wrap Metric Distance,0.995385
4293,Uniformified 32-bit Asymmetric Wrap Metric Distance,0.00790067
4294,Uniformified 32-bit Hamming Metric Distance,0.99785
4294,Uniformified 32-bit Approx Dual Streak Metric Distance,0.970253
4294,Uniformified 32-bit Hash Metric Distance,0.781351
4294,Uniformified 32-bit Symmetric Wrap Metric Distance,0.988778
4294,Uniformified 32-bit Asymmetric Wrap Metric Distance,0.00743914
4295,Uniformified 32-bit Hamming Metric Distance,0.99785
4295,Uniformified 32-bit Approx Dual Streak Metric Distance,0.0265973
4295,Uniformified 32-bit Hash Metric Distance,0.613244
4295,Uniformified 32-bit Symmetric Wrap Metric Distance,0.992552
4295,Uniformified 32-bit Asymmetric Wrap Metric Distance,0.00887779
4296,Uniformified 32-bit Hamming Metric Distance,0.916708
4296,Uniformified 32-bit Approx Dual Streak Metric Distance,0.989251
4296,Uniformified 32-bit Hash Metric Distance,0.329256
4296,Uniformified 32-bit Symmetric Wrap Metric Distance,0.990159
4296,Uniformified 32-bit Asymmetric Wrap Metric Distance,0.00760111
4297,Uniformified 32-bit Hamming Metric Distance,0.749875
4297,Uniformified 32-bit Approx Dual Streak Metric Distance,0.630437
4297,Uniformified 32-bit Hash Metric Distance,0.899765
4297,Uniformified 32-bit Symmetric Wrap Metric Distance,0.994021
4297,Uniformified 32-bit Asymmetric Wrap Metric Distance,0.0112192
4298,Uniformified 32-bit Hamming Metric Distance,0.749875
4298,Uniformified 32-bit Approx Dual Streak Metric Distance,0.165983
4298,Uniformified 32-bit Hash Metric Distance,0.78171
4298,Uniformified 32-bit Symmetric Wrap Metric Distance,0.997329
4298,Uniformified 32-bit Asymmetric Wrap Metric Distance,0.0203926
4299,Uniformified 32-bit Hamming Metric Distance,0.994251
4299,Uniformified 32-bit Approx Dual Streak Metric Distance,0.630437
4299,Uniformified 32-bit Hash Metric Distance,0.982274
4299,Uniformified 32-bit Symmetric Wrap Metric Distance,0.995592
4299,Uniformified 32-bit Asymmetric Wrap Metric Distance,0.00600227
4300,Uniformified 32-bit Hamming Metric Distance,0.847265
4300,Uniformified 32-bit Approx Dual Streak Metric Distance,0.493801
4300,Uniformified 32-bit Hash Metric Distance,0.456576
4300,Uniformified 32-bit Symmetric Wrap Metric Distance,0.989403
4300,Uniformified 32-bit Asymmetric Wrap Metric Distance,0.0138291
4301,Uniformified 32-bit Hamming Metric Distance,0.847265
4301,Uniformified 32-bit Approx Dual Streak Metric Distance,0.999995
4301,Uniformified 32-bit Hash Metric Distance,0.561024
4301,Uniformified 32-bit Symmetric Wrap Metric Distance,0.996791
4301,Uniformified 32-bit Asymmetric Wrap Metric Distance,0.00646877
4302,Uniformified 32-bit Hamming Metric Distance,0.916708
4302,Uniformified 32-bit Approx Dual Streak Metric Distance,0.829367
4302,Uniformified 32-bit Hash Metric Distance,0.110358
4302,Uniformified 32-bit Symmetric Wrap Metric Distance,0.989193
4302,Uniformified 32-bit Asymmetric Wrap Metric Distance,0.0177203
4303,Uniformified 32-bit Hamming Metric Distance,0.490701
4303,Uniformified 32-bit Approx Dual Streak Metric Distance,0.963404
4303,Uniformified 32-bit Hash Metric Distance,0.557329
4303,Uniformified 32-bit Symmetric Wrap Metric Distance,0.984175
4303,Uniformified 32-bit Asymmetric Wrap Metric Distance,0.00836049
4304,Uniformified 32-bit Hamming Metric Distance,0.847265
4304,Uniformified 32-bit Approx Dual Streak Metric Distance,0.930107
4304,Uniformified 32-bit Hash Metric Distance,0.791399
4304,Uniformified 32-bit Symmetric Wrap Metric Distance,0.987861
4304,Uniformified 32-bit Asymmetric Wrap Metric Distance,0.0121333
4305,Uniformified 32-bit Hamming Metric Distance,0.994251
4305,Uniformified 32-bit Approx Dual Streak Metric Distance,0.994101
4305,Uniformified 32-bit Hash Metric Distance,0.544046
4305,Uniformified 32-bit Symmetric Wrap Metric Distance,0.984224
4305,Uniformified 32-bit Asymmetric Wrap Metric Distance,0.0066156
4306,Uniformified 32-bit Hamming Metric Distance,0.490701
4306,Uniformified 32-bit Approx Dual Streak Metric Distance,0.864564
4306,Uniformified 32-bit Hash Metric Distance,0.320152
4306,Uniformified 32-bit Symmetric Wrap Metric Distance,0.992372
4306,Uniformified 32-bit Asymmetric Wrap Metric Distance,0.00950151
4307,Uniformified 32-bit Hamming Metric Distance,0.959404
4307,Uniformified 32-bit Approx Dual Streak Metric Distance,0.912359
4307,Uniformified 32-bit Hash Metric Distance,0.305513
4307,Uniformified 32-bit Symmetric Wrap Metric Distance,0.994785
4307,Uniformified 32-bit Asymmetric Wrap Metric Distance,0.010603
4308,Uniformified 32-bit Hamming Metric Distance,0.354665
4308,Uniformified 32-bit Approx Dual Streak Metric Distance,0.854065
4308,Uniformified 32-bit Hash Metric Distance,0.93913
4308,Uniformified 32-bit Symmetric Wrap Metric Distance,0.997163
4308,Uniformified 32-bit Asymmetric Wrap Metric Distance,0.00835211
4309,Uniformified 32-bit Hamming Metric Distance,0.983452
4309,Uniformified 32-bit Approx Dual Streak Metric Distance,0.9995
4309,Uniformified 32-bit Hash Metric Distance,0.731055
4309,Uniformified 32-bit Symmetric Wrap Metric Distance,0.995169
4309,Uniformified 32-bit Asymmetric Wrap Metric Distance,0.0109435
4310,Uniformified 32-bit Hamming Metric Distance,0.983452
4310,Uniformified 32-bit Approx Dual Streak Metric Distance,0.970253
4310,Uniformified 32-bit Hash Metric Distance,0.980343
4310,Uniformified 32-bit Symmetric Wrap Metric Distance,0.986073
4310,Uniformified 32-bit Asymmetric Wrap Metric Distance,0.0120373
4311,Uniformified 32-bit Hamming Metric Distance,0.983452
4311,Uniformified 32-bit Approx Dual Streak Metric Distance,0.864564
4311,Uniformified 32-bit Hash Metric Distance,0.18375
4311,Uniformified 32-bit Symmetric Wrap Metric Distance,0.996881
4311,Uniformified 32-bit Asymmetric Wrap Metric Distance,0.0073532
4312,Uniformified 32-bit Hamming Metric Distance,0.916708
4312,Uniformified 32-bit Approx Dual Streak Metric Distance,0.630437
4312,Uniformified 32-bit Hash Metric Distance,0.843997
4312,Uniformified 32-bit Symmetric Wrap Metric Distance,0.99717
4312,Uniformified 32-bit Asymmetric Wrap Metric Distance,0.00832623
4313,Uniformified 32-bit Hamming Metric Distance,0.847265
4313,Uniformified 32-bit Approx Dual Streak Metric Distance,0.943706
4313,Uniformified 32-bit Hash Metric Distance,0.957833
4313,Uniformified 32-bit Symmetric Wrap Metric Distance,0.986749
4313,Uniformified 32-bit Asymmetric Wrap Metric Distance,0.00512132
4314,Uniformified 32-bit Hamming Metric Distance,0.749875
4314,Uniformified 32-bit Approx Dual Streak Metric Distance,0.493801
4314,Uniformified 32-bit Hash Metric Distance,0.676866
4314,Uniformified 32-bit Symmetric Wrap Metric Distance,0.990018
4314,Uniformified 32-bit Asymmetric Wrap Metric Distance,0.0113341
4315,Uniformified 32-bit Hamming Metric Distance,0.99785
4315,Uniformified 32-bit Approx Dual Streak Metric Distance,0.889211
4315,Uniformified 32-bit Hash Metric Distance,0.932775
4315,Uniformified 32-bit Symmetric Wrap Metric Distance,0.983413
4315,Uniformified 32-bit Asymmetric Wrap Metric Distance,0.00543395
4316,Uniformified 32-bit Hamming Metric Distance,0.983452
4316,Uniformified 32-bit Approx Dual Streak Metric Distance,0.924009
4316,Uniformified 32-bit Hash Metric Distance,0.636592
4316,Uniformified 32-bit Symmetric Wrap Metric Distance,0.983345
4316,Uniformified 32-bit Asymmetric Wrap Metric Distance,0.00882457
4317,Uniformified 32-bit Hamming Metric Distance,0.354665
4317,Uniformified 32-bit Approx Dual Streak Metric Distance,0.912359
4317,Uniformified 32-bit Hash Metric Distance,0.435834
4317,Uniformified 32-bit Symmetric Wrap Metric Distance,0.988707
4317,Uniformified 32-bit Asymmetric Wrap Metric Distance,0.00876203
4318,Uniformified 32-bit Hamming Metric Distance,0.916708
4318,Uniformified 32-bit Approx Dual Streak Metric Distance,0.889211
4318,Uniformified 32-bit Hash Metric Distance,0.276707
4318,Uniformified 32-bit Symmetric Wrap Metric Distance,0.993046
4318,Uniformified 32-bit Asymmetric Wrap Metric Distance,0.0153903
4319,Uniformified 32-bit Hamming Metric Distance,0.983452
4319,Uniformified 32-bit Approx Dual Streak Metric Distance,0.493801
4319,Uniformified 32-bit Hash Metric Distance,0.0511037
4319,Uniformified 32-bit Symmetric Wrap Metric Distance,0.985234
4319,Uniformified 32-bit Asymmetric Wrap Metric Distance,0.0115007
4320,Uniformified 32-bit Hamming Metric Distance,0.9998
4320,Uniformified 32-bit Approx Dual Streak Metric Distance,0.943706
4320,Uniformified 32-bit Hash Metric Distance,0.782556
4320,Uniformified 32-bit Symmetric Wrap Metric Distance,0.996069
4320,Uniformified 32-bit Asymmetric Wrap Metric Distance,0.000856061
4321,Uniformified 32-bit Hamming Metric Distance,0.983452
4321,Uniformified 32-bit Approx Dual Streak Metric Distance,0.787571
4321,Uniformified 32-bit Hash Metric Distance,0.241346
4321,Uniformified 32-bit Symmetric Wrap Metric Distance,0.999744
4321,Uniformified 32-bit Asymmetric Wrap Metric Distance,0.00704996
4322,Uniformified 32-bit Hamming Metric Distance,0.847265
4322,Uniformified 32-bit Approx Dual Streak Metric Distance,0.970253
4322,Uniformified 32-bit Hash Metric Distance,0.796633
4322,Uniformified 32-bit Symmetric Wrap Metric Distance,0.999557
4322,Uniformified 32-bit Asymmetric Wrap Metric Distance,0.00437132
4323,Uniformified 32-bit Hamming Metric Distance,0.847265
4323,Uniformified 32-bit Approx Dual Streak Metric Distance,0.99655
4323,Uniformified 32-bit Hash Metric Distance,0.0809371
4323,Uniformified 32-bit Symmetric Wrap Metric Distance,0.984615
4323,Uniformified 32-bit Asymmetric Wrap Metric Distance,0.00740665
4324,Uniformified 32-bit Hamming Metric Distance,0.983452
4324,Uniformified 32-bit Approx Dual Streak Metric Distance,0.829367
4324,Uniformified 32-bit Hash Metric Distance,0.258394
4324,Uniformified 32-bit Symmetric Wrap Metric Distance,0.996889
4324,Uniformified 32-bit Asymmetric Wrap Metric Distance,0.00722458
4325,Uniformified 32-bit Hamming Metric Distance,0.916708
4325,Uniformified 32-bit Approx Dual Streak Metric Distance,0.963404
4325,Uniformified 32-bit Hash Metric Distance,0.904517
4325,Uniformified 32-bit Symmetric Wrap Metric Distance,0.992667
4325,Uniformified 32-bit Asymmetric Wrap Metric Distance,0.00431581
4326,Uniformified 32-bit Hamming Metric Distance,0.916708
4326,Uniformified 32-bit Approx Dual Streak Metric Distance,0.943706
4326,Uniformified 32-bit Hash Metric Distance,0.400977
4326,Uniformified 32-bit Symmetric Wrap Metric Distance,0.996517
4326,Uniformified 32-bit Asymmetric Wrap Metric Distance,0.00844929
4327,Uniformified 32-bit Hamming Metric Distance,0.490701
4327,Uniformified 32-bit Approx Dual Streak Metric Distance,0.975852
4327,Uniformified 32-bit Hash Metric Distance,0.712069
4327,Uniformified 32-bit Symmetric Wrap Metric Distance,0.986061
4327,Uniformified 32-bit Asymmetric Wrap Metric Distance,0.011471
4328,Uniformified 32-bit Hamming Metric Distance,0.749875
4328,Uniformified 32-bit Approx Dual Streak Metric Distance,0.493801
4328,Uniformified 32-bit Hash Metric Distance,0.489183
4328,Uniformified 32-bit Symmetric Wrap Metric Distance,0.984655
4328,Uniformified 32-bit Asymmetric Wrap Metric Distance,0.0044312
4329,Uniformified 32-bit Hamming Metric Distance,0.490701
4329,Uniformified 32-bit Approx Dual Streak Metric Distance,0.955154
4329,Uniformified 32-bit Hash Metric Distance,0.0532209
4329,Uniformified 32-bit Symmetric Wrap Metric Distance,0.993525
4329,Uniformified 32-bit Asymmetric Wrap Metric Distance,0.00336323
4330,Uniformified 32-bit Hamming Metric Distance,0.749875
4330,Uniformified 32-bit Approx Dual Streak Metric Distance,0.912359
4330,Uniformified 32-bit Hash Metric Distance,0.210964
4330,Uniformified 32-bit Symmetric Wrap Metric Distance,0.994431
4330,Uniformified 32-bit Asymmetric Wrap Metric Distance,0.0085255
4331,Uniformified 32-bit Hamming Metric Distance,0.354665
4331,Uniformified 32-bit Approx Dual Streak Metric Distance,0.970253
4331,Uniformified 32-bit Hash Metric Distance,0.613868
4331,Uniformified 32-bit Symmetric Wrap Metric Distance,0.989958
4331,Uniformified 32-bit Asymmetric Wrap Metric Distance,0.0122316
4332,Uniformified 32-bit Hamming Metric Distance,0.983452
4332,Uniformified 32-bit Approx Dual Streak Metric Distance,0.889211
4332,Uniformified 32-bit Hash Metric Distance,0.429337
4332,Uniformified 32-bit Symmetric Wrap Metric Distance,0.992578
4332,Uniformified 32-bit Asymmetric Wrap Metric Distance,0.00302338
4333,Uniformified 32-bit Hamming Metric Distance,0.994251
4333,Uniformified 32-bit Approx Dual Streak Metric Distance,0.252675
4333,Uniformified 32-bit Hash Metric Distance,0.433444
4333,Uniformified 32-bit Symmetric Wrap Metric Distance,0.983475
4333,Uniformified 32-bit Asymmetric Wrap Metric Distance,0.00832294
4334,Uniformified 32-bit Hamming Metric Distance,0.749875
4334,Uniformified 32-bit Approx Dual Streak Metric Distance,0.889211
4334,Uniformified 32-bit Hash Metric Distance,0.323353
4334,Uniformified 32-bit Symmetric Wrap Metric Distance,0.995348
4334,Uniformified 32-bit Asymmetric Wrap Metric Distance,0.00697047
4335,Uniformified 32-bit Hamming Metric Distance,0.994251
4335,Uniformified 32-bit Approx Dual Streak Metric Distance,0.970253
4335,Uniformified 32-bit Hash Metric Distance,0.199212
4335,Uniformified 32-bit Symmetric Wrap Metric Distance,0.996051
4335,Uniformified 32-bit Asymmetric Wrap Metric Distance,0.00839151
4336,Uniformified 32-bit Hamming Metric Distance,0.959404
4336,Uniformified 32-bit Approx Dual Streak Metric Distance,0.357514
4336,Uniformified 32-bit Hash Metric Distance,0.190588
4336,Uniformified 32-bit Symmetric Wrap Metric Distance,0.995535
4336,Uniformified 32-bit Asymmetric Wrap Metric Distance,0.0163258
4337,Uniformified 32-bit Hamming Metric Distance,0.983452
4337,Uniformified 32-bit Approx Dual Streak Metric Distance,0.0425957
4337,Uniformified 32-bit Hash Metric Distance,0.643831
4337,Uniformified 32-bit Symmetric Wrap Metric Distance,0.999791
4337,Uniformified 32-bit Asymmetric Wrap Metric Distance,0.0106194
4338,Uniformified 32-bit Hamming Metric Distance,0.847265
4338,Uniformified 32-bit Approx Dual Streak Metric Distance,0.238626
4338,Uniformified 32-bit Hash Metric Distance,0.293983
4338,Uniformified 32-bit Symmetric Wrap Metric Distance,0.999565
4338,Uniformified 32-bit Asymmetric Wrap Metric Distance,0.0112764
4339,Uniformified 32-bit Hamming Metric Distance,0.749875
4339,Uniformified 32-bit Approx Dual Streak Metric Distance,0.692281
4339,Uniformified 32-bit Hash Metric Distance,0.590628
4339,Uniformified 32-bit Symmetric Wrap Metric Distance,0.996304
4339,Uniformified 32-bit Asymmetric Wrap Metric Distance,0.0148017
4340,Uniformified 32-bit Hamming Metric Distance,0.749875
4340,Uniformified 32-bit Approx Dual Streak Metric Distance,0.493801
4340,Uniformified 32-bit Hash Metric Distance,0.734545
4340,Uniformified 32-bit Symmetric Wrap Metric Distance,0.99845
4340,Uniformified 32-bit Asymmetric Wrap Metric Distance,0.0179677
4341,Uniformified 32-bit Hamming Metric Distance,0.628637
4341,Uniformified 32-bit Approx Dual Streak Metric Distance,0.726727
4341,Uniformified 32-bit Hash Metric Distance,0.273996
4341,Uniformified 32-bit Symmetric Wrap Metric Distance,0.987602
4341,Uniformified 32-bit Asymmetric Wrap Metric Distance,0.016159
4342,Uniformified 32-bit Hamming Metric Distance,0.749875
4342,Uniformified 32-bit Approx Dual Streak Metric Distance,0.970253
4342,Uniformified 32-bit Hash Metric Distance,0.290479
4342,Uniformified 32-bit Symmetric Wrap Metric Distance,0.997113
4342,Uniformified 32-bit Asymmetric Wrap Metric Distance,0.00352466
4343,Uniformified 32-bit Hamming Metric Distance,0.749875
4343,Uniformified 32-bit Approx Dual Streak Metric Distance,0.943706
4343,Uniformified 32-bit Hash Metric Distance,0.685651
4343,Uniformified 32-bit Symmetric Wrap Metric Distance,0.995567
4343,Uniformified 32-bit Asymmetric Wrap Metric Distance,0.00177371
4344,Uniformified 32-bit Hamming Metric Distance,0.749875
4344,Uniformified 32-bit Approx Dual Streak Metric Distance,0.692281
4344,Uniformified 32-bit Hash Metric Distance,0.981622
4344,Uniformified 32-bit Symmetric Wrap Metric Distance,0.99316
4344,Uniformified 32-bit Asymmetric Wrap Metric Distance,0.0153235
4345,Uniformified 32-bit Hamming Metric Distance,0.916708
4345,Uniformified 32-bit Approx Dual Streak Metric Distance,0.737226
4345,Uniformified 32-bit Hash Metric Distance,0.796588
4345,Uniformified 32-bit Symmetric Wrap Metric Distance,0.98119
4345,Uniformified 32-bit Asymmetric Wrap Metric Distance,0.00832114
4346,Uniformified 32-bit Hamming Metric Distance,0.490701
4346,Uniformified 32-bit Approx Dual Streak Metric Distance,0.630437
4346,Uniformified 32-bit Hash Metric Distance,0.579985
4346,Uniformified 32-bit Symmetric Wrap Metric Distance,0.996514
4346,Uniformified 32-bit Asymmetric Wrap Metric Distance,0.00750021
4347,Uniformified 32-bit Hamming Metric Distance,0.916708
4347,Uniformified 32-bit Approx Dual Streak Metric Distance,0.493801
4347,Uniformified 32-bit Hash Metric Distance,0.958453
4347,Uniformified 32-bit Symmetric Wrap Metric Distance,0.999855
4347,Uniformified 32-bit Asymmetric Wrap Metric Distance,0.00891551
4348,Uniformified 32-bit Hamming Metric Distance,0.994251
4348,Uniformified 32-bit Approx Dual Streak Metric Distance,0.787571
4348,Uniformified 32-bit Hash Metric Distance,0.156525
4348,Uniformified 32-bit Symmetric Wrap Metric Distance,0.993685
4348,Uniformified 32-bit Asymmetric Wrap Metric Distance,0.0154377
4349,Uniformified 32-bit Hamming Metric Distance,0.916708
4349,Uniformified 32-bit Approx Dual Streak Metric Distance,0.787571
4349,Uniformified 32-bit Hash Metric Distance,0.143389
4349,Uniformified 32-bit Symmetric Wrap Metric Distance,0.994523
4349,Uniformified 32-bit Asymmetric Wrap Metric Distance,0.0066621
4350,Uniformified 32-bit Hamming Metric Distance,0.994251
4350,Uniformified 32-bit Approx Dual Streak Metric Distance,0.630437
4350,Uniformified 32-bit Hash Metric Distance,0.977932
4350,Uniformified 32-bit Symmetric Wrap Metric Distance,0.992514
4350,Uniformified 32-bit Asymmetric Wrap Metric Distance,0.00882475
4351,Uniformified 32-bit Hamming Metric Distance,0.749875
4351,Uniformified 32-bit Approx Dual Streak Metric Distance,0.970253
4351,Uniformified 32-bit Hash Metric Distance,0.103284
4351,Uniformified 32-bit Symmetric Wrap Metric Distance,0.986964
4351,Uniformified 32-bit Asymmetric Wrap Metric Distance,0.01619
4352,Uniformified 32-bit Hamming Metric Distance,0.916708
4352,Uniformified 32-bit Approx Dual Streak Metric Distance,0.943706
4352,Uniformified 32-bit Hash Metric Distance,0.922659
4352,Uniformified 32-bit Symmetric Wrap Metric Distance,0.996576
4352,Uniformified 32-bit Asymmetric Wrap Metric Distance,0.0143012
4353,Uniformified 32-bit Hamming Metric Distance,0.99925
4353,Uniformified 32-bit Approx Dual Streak Metric Distance,0.20343
4353,Uniformified 32-bit Hash Metric Distance,0.775558
4353,Uniformified 32-bit Symmetric Wrap Metric Distance,0.991598
4353,Uniformified 32-bit Asymmetric Wrap Metric Distance,0.0127513
4354,Uniformified 32-bit Hamming Metric Distance,0.749875
4354,Uniformified 32-bit Approx Dual Streak Metric Distance,0.912359
4354,Uniformified 32-bit Hash Metric Distance,0.92395
4354,Uniformified 32-bit Symmetric Wrap Metric Distance,0.99608
4354,Uniformified 32-bit Asymmetric Wrap Metric Distance,0.00508227
4355,Uniformified 32-bit Hamming Metric Distance,0.99785
4355,Uniformified 32-bit Approx Dual Streak Metric Distance,0.989251
4355,Uniformified 32-bit Hash Metric Distance,0.370547
4355,Uniformified 32-bit Symmetric Wrap Metric Distance,0.990133
4355,Uniformified 32-bit Asymmetric Wrap Metric Distance,0.00661188
4356,Uniformified 32-bit Hamming Metric Distance,0.628637
4356,Uniformified 32-bit Approx Dual Streak Metric Distance,0.493801
4356,Uniformified 32-bit Hash Metric Distance,0.194113
4356,Uniformified 32-bit Symmetric Wrap Metric Distance,0.980639
4356,Uniformified 32-bit Asymmetric Wrap Metric Distance,0.00441939
4357,Uniformified 32-bit Hamming Metric Distance,0.916708
4357,Uniformified 32-bit Approx Dual Streak Metric Distance,0.970253
4357,Uniformified 32-bit Hash Metric Distance,0.725658
4357,Uniformified 32-bit Symmetric Wrap Metric Distance,0.998524
4357,Uniformified 32-bit Asymmetric Wrap Metric Distance,0.00535367
4358,Uniformified 32-bit Hamming Metric Distance,0.994251
4358,Uniformified 32-bit Approx Dual Streak Metric Distance,0.20343
4358,Uniformified 32-bit Hash Metric Distance,0.161257
4358,Uniformified 32-bit Symmetric Wrap Metric Distance,0.998597
4358,Uniformified 32-bit Asymmetric Wrap Metric Distance,0.0127884
4359,Uniformified 32-bit Hamming Metric Distance,0.959404
4359,Uniformified 32-bit Approx Dual Streak Metric Distance,0.991601
4359,Uniformified 32-bit Hash Metric Distance,0.262452
4359,Uniformified 32-bit Symmetric Wrap Metric Distance,0.994336
4359,Uniformified 32-bit Asymmetric Wrap Metric Distance,0.0106393
4360,Uniformified 32-bit Hamming Metric Distance,0.983452
4360,Uniformified 32-bit Approx Dual Streak Metric Distance,0.989251
4360,Uniformified 32-bit Hash Metric Distance,0.228863
4360,Uniformified 32-bit Symmetric Wrap Metric Distance,0.995584
4360,Uniformified 32-bit Asymmetric Wrap Metric Distance,0.00307249
4361,Uniformified 32-bit Hamming Metric Distance,0.99785
4361,Uniformified 32-bit Approx Dual Streak Metric Distance,0.9953
