Sample,Metric,Match Distance
3777,Uniformified 32-bit Symmetric Wrap Metric Distance,0.00604067
3777,Uniformified 32-bit Asymmetric Wrap Metric Distance,0.00307518
3778,Uniformified 32-bit Hamming Metric Distance,0.490701
3778,Uniformified 32-bit Approx Dual Streak Metric Distance,0.29697
3778,Uniformified 32-bit Hash Metric Distance,0.809862
3778,Uniformified 32-bit Symmetric Wrap Metric Distance,0.0128055
3778,Uniformified 32-bit Asymmetric Wrap Metric Distance,0.996507
3779,Uniformified 32-bit Hamming Metric Distance,0.235526
3779,Uniformified 32-bit Approx Dual Streak Metric Distance,0.0425957
3779,Uniformified 32-bit Hash Metric Distance,0.639626
3779,Uniformified 32-bit Symmetric Wrap Metric Distance,0.000682026
3779,Uniformified 32-bit Asymmetric Wrap Metric Distance,0.994697
3780,Uniformified 32-bit Hamming Metric Distance,0.140786
3780,Uniformified 32-bit Approx Dual Streak Metric Distance,0.238626
3780,Uniformified 32-bit Hash Metric Distance,0.513297
3780,Uniformified 32-bit Symmetric Wrap Metric Distance,0.000703564
3780,Uniformified 32-bit Asymmetric Wrap Metric Distance,0.000390546
3781,Uniformified 32-bit Hamming Metric Distance,0.140786
3781,Uniformified 32-bit Approx Dual Streak Metric Distance,0.29697
3781,Uniformified 32-bit Hash Metric Distance,0.565813
3781,Uniformified 32-bit Symmetric Wrap Metric Distance,0.00528867
3781,Uniformified 32-bit Asymmetric Wrap Metric Distance,0.997897
3782,Uniformified 32-bit Hamming Metric Distance,0.0386961
3782,Uniformified 32-bit Approx Dual Streak Metric Distance,0.493801
3782,Uniformified 32-bit Hash Metric Distance,0.349827
3782,Uniformified 32-bit Symmetric Wrap Metric Distance,0.0149998
3782,Uniformified 32-bit Asymmetric Wrap Metric Distance,0.998848
3783,Uniformified 32-bit Hamming Metric Distance,0.0762924
3783,Uniformified 32-bit Approx Dual Streak Metric Distance,0.20343
3783,Uniformified 32-bit Hash Metric Distance,0.909803
3783,Uniformified 32-bit Symmetric Wrap Metric Distance,0.00344542
3783,Uniformified 32-bit Asymmetric Wrap Metric Distance,0.998874
3784,Uniformified 32-bit Hamming Metric Distance,0.140786
3784,Uniformified 32-bit Approx Dual Streak Metric Distance,0.29697
3784,Uniformified 32-bit Hash Metric Distance,0.873944
3784,Uniformified 32-bit Symmetric Wrap Metric Distance,0.00575108
3784,Uniformified 32-bit Asymmetric Wrap Metric Distance,0.994744
3785,Uniformified 32-bit Hamming Metric Distance,0.490701
3785,Uniformified 32-bit Approx Dual Streak Metric Distance,0.000749925
3785,Uniformified 32-bit Hash Metric Distance,0.0607963
3785,Uniformified 32-bit Symmetric Wrap Metric Distance,0.00347637
3785,Uniformified 32-bit Asymmetric Wrap Metric Distance,0.00301154
3786,Uniformified 32-bit Hamming Metric Distance,0.0179482
3786,Uniformified 32-bit Approx Dual Streak Metric Distance,0.357514
3786,Uniformified 32-bit Hash Metric Distance,0.597263
3786,Uniformified 32-bit Symmetric Wrap Metric Distance,0.00779643
3786,Uniformified 32-bit Asymmetric Wrap Metric Distance,0.998122
3787,Uniformified 32-bit Hamming Metric Distance,0.0386961
3787,Uniformified 32-bit Approx Dual Streak Metric Distance,0.0864914
3787,Uniformified 32-bit Hash Metric Distance,0.821919
3787,Uniformified 32-bit Symmetric Wrap Metric Distance,0.00869755
3787,Uniformified 32-bit Asymmetric Wrap Metric Distance,0.00126433
3788,Uniformified 32-bit Hamming Metric Distance,0.0386961
3788,Uniformified 32-bit Approx Dual Streak Metric Distance,0.0265973
3788,Uniformified 32-bit Hash Metric Distance,0.402464
3788,Uniformified 32-bit Symmetric Wrap Metric Distance,0.00501621
3788,Uniformified 32-bit Asymmetric Wrap Metric Distance,0.990288
3789,Uniformified 32-bit Hamming Metric Distance,0.0762924
3789,Uniformified 32-bit Approx Dual Streak Metric Distance,0.750775
3789,Uniformified 32-bit Hash Metric Distance,0.340819
3789,Uniformified 32-bit Symmetric Wrap Metric Distance,0.0125397
3789,Uniformified 32-bit Asymmetric Wrap Metric Distance,0.996531
3790,Uniformified 32-bit Hamming Metric Distance,0.0179482
3790,Uniformified 32-bit Approx Dual Streak Metric Distance,0.829367
3790,Uniformified 32-bit Hash Metric Distance,0.179934
3790,Uniformified 32-bit Symmetric Wrap Metric Distance,0.0041832
3790,Uniformified 32-bit Asymmetric Wrap Metric Distance,0.997169
3791,Uniformified 32-bit Hamming Metric Distance,0.00244976
3791,Uniformified 32-bit Approx Dual Streak Metric Distance,0.00519948
3791,Uniformified 32-bit Hash Metric Distance,0.486935
3791,Uniformified 32-bit Symmetric Wrap Metric Distance,0.0129373
3791,Uniformified 32-bit Asymmetric Wrap Metric Distance,0.999307
3792,Uniformified 32-bit Hamming Metric Distance,0.0386961
3792,Uniformified 32-bit Approx Dual Streak Metric Distance,0.0547445
3792,Uniformified 32-bit Hash Metric Distance,0.34537
3792,Uniformified 32-bit Symmetric Wrap Metric Distance,0.00505686
3792,Uniformified 32-bit Asymmetric Wrap Metric Distance,0.00138675
3793,Uniformified 32-bit Hamming Metric Distance,0.0762924
3793,Uniformified 32-bit Approx Dual Streak Metric Distance,0.0547445
3793,Uniformified 32-bit Hash Metric Distance,0.8964
3793,Uniformified 32-bit Symmetric Wrap Metric Distance,0.0111039
3793,Uniformified 32-bit Asymmetric Wrap Metric Distance,0.000800276
3794,Uniformified 32-bit Hamming Metric Distance,0.490701
3794,Uniformified 32-bit Approx Dual Streak Metric Distance,0.00314969
3794,Uniformified 32-bit Hash Metric Distance,0.293998
3794,Uniformified 32-bit Symmetric Wrap Metric Distance,0.00257196
3794,Uniformified 32-bit Asymmetric Wrap Metric Distance,0.997296
3795,Uniformified 32-bit Hamming Metric Distance,0.0179482
3795,Uniformified 32-bit Approx Dual Streak Metric Distance,0.252675
3795,Uniformified 32-bit Hash Metric Distance,0.22381
3795,Uniformified 32-bit Symmetric Wrap Metric Distance,0.00831709
3795,Uniformified 32-bit Asymmetric Wrap Metric Distance,0.996485
3796,Uniformified 32-bit Hamming Metric Distance,0.0762924
3796,Uniformified 32-bit Approx Dual Streak Metric Distance,0.29697
3796,Uniformified 32-bit Hash Metric Distance,0.464234
3796,Uniformified 32-bit Symmetric Wrap Metric Distance,0.00323548
3796,Uniformified 32-bit Asymmetric Wrap Metric Distance,0.995214
3797,Uniformified 32-bit Hamming Metric Distance,0.0762924
3797,Uniformified 32-bit Approx Dual Streak Metric Distance,0.00634937
3797,Uniformified 32-bit Hash Metric Distance,0.734558
3797,Uniformified 32-bit Symmetric Wrap Metric Distance,0.00323765
3797,Uniformified 32-bit Asymmetric Wrap Metric Distance,0.998149
3798,Uniformified 32-bit Hamming Metric Distance,0.628637
3798,Uniformified 32-bit Approx Dual Streak Metric Distance,0.00314969
3798,Uniformified 32-bit Hash Metric Distance,0.987731
3798,Uniformified 32-bit Symmetric Wrap Metric Distance,0.0127694
3798,Uniformified 32-bit Asymmetric Wrap Metric Distance,0.000816188
3799,Uniformified 32-bit Hamming Metric Distance,0.0762924
3799,Uniformified 32-bit Approx Dual Streak Metric Distance,0.0690931
3799,Uniformified 32-bit Hash Metric Distance,0.141808
3799,Uniformified 32-bit Symmetric Wrap Metric Distance,0.00362354
3799,Uniformified 32-bit Asymmetric Wrap Metric Distance,0.000804031
3800,Uniformified 32-bit Hamming Metric Distance,0.0179482
3800,Uniformified 32-bit Approx Dual Streak Metric Distance,0.493801
3800,Uniformified 32-bit Hash Metric Distance,0.254121
3800,Uniformified 32-bit Symmetric Wrap Metric Distance,0.0141559
3800,Uniformified 32-bit Asymmetric Wrap Metric Distance,0.995661
3801,Uniformified 32-bit Hamming Metric Distance,0.354665
3801,Uniformified 32-bit Approx Dual Streak Metric Distance,0.726727
3801,Uniformified 32-bit Hash Metric Distance,0.895394
3801,Uniformified 32-bit Symmetric Wrap Metric Distance,0.00773905
3801,Uniformified 32-bit Asymmetric Wrap Metric Distance,0.00548868
3802,Uniformified 32-bit Hamming Metric Distance,0.0762924
3802,Uniformified 32-bit Approx Dual Streak Metric Distance,0.912359
3802,Uniformified 32-bit Hash Metric Distance,0.328381
3802,Uniformified 32-bit Symmetric Wrap Metric Distance,0.00953936
3802,Uniformified 32-bit Asymmetric Wrap Metric Distance,0.996854
3803,Uniformified 32-bit Hamming Metric Distance,0.0179482
3803,Uniformified 32-bit Approx Dual Streak Metric Distance,0.0265973
3803,Uniformified 32-bit Hash Metric Distance,0.857071
3803,Uniformified 32-bit Symmetric Wrap Metric Distance,0.0150551
3803,Uniformified 32-bit Asymmetric Wrap Metric Distance,0.00408015
3804,Uniformified 32-bit Hamming Metric Distance,0.0762924
3804,Uniformified 32-bit Approx Dual Streak Metric Distance,0.357514
3804,Uniformified 32-bit Hash Metric Distance,0.962402
3804,Uniformified 32-bit Symmetric Wrap Metric Distance,0.00723021
3804,Uniformified 32-bit Asymmetric Wrap Metric Distance,1.0774e-05
3805,Uniformified 32-bit Hamming Metric Distance,0.140786
3805,Uniformified 32-bit Approx Dual Streak Metric Distance,0.0336466
3805,Uniformified 32-bit Hash Metric Distance,0.164996
3805,Uniformified 32-bit Symmetric Wrap Metric Distance,0.00323928
3805,Uniformified 32-bit Asymmetric Wrap Metric Distance,0.004323
3806,Uniformified 32-bit Hamming Metric Distance,0.490701
3806,Uniformified 32-bit Approx Dual Streak Metric Distance,0.20343
3806,Uniformified 32-bit Hash Metric Distance,0.571664
3806,Uniformified 32-bit Symmetric Wrap Metric Distance,0.0130504
3806,Uniformified 32-bit Asymmetric Wrap Metric Distance,0.0040623
3807,Uniformified 32-bit Hamming Metric Distance,0.235526
3807,Uniformified 32-bit Approx Dual Streak Metric Distance,0.630437
3807,Uniformified 32-bit Hash Metric Distance,0.960298
3807,Uniformified 32-bit Symmetric Wrap Metric Distance,0.00896639
3807,Uniformified 32-bit Asymmetric Wrap Metric Distance,0.00402531
3808,Uniformified 32-bit Hamming Metric Distance,0.0762924
3808,Uniformified 32-bit Approx Dual Streak Metric Distance,0.493801
3808,Uniformified 32-bit Hash Metric Distance,0.0366411
3808,Uniformified 32-bit Symmetric Wrap Metric Distance,0.010371
3808,Uniformified 32-bit Asymmetric Wrap Metric Distance,0.00376765
3809,Uniformified 32-bit Hamming Metric Distance,0.235526
3809,Uniformified 32-bit Approx Dual Streak Metric Distance,0.165983
3809,Uniformified 32-bit Hash Metric Distance,0.93679
3809,Uniformified 32-bit Symmetric Wrap Metric Distance,0.00836695
3809,Uniformified 32-bit Asymmetric Wrap Metric Distance,0.00283003
3810,Uniformified 32-bit Hamming Metric Distance,0.0179482
3810,Uniformified 32-bit Approx Dual Streak Metric Distance,0.0265973
3810,Uniformified 32-bit Hash Metric Distance,0.420898
3810,Uniformified 32-bit Symmetric Wrap Metric Distance,0.00788618
3810,Uniformified 32-bit Asymmetric Wrap Metric Distance,0.997336
3811,Uniformified 32-bit Hamming Metric Distance,0.0069993
3811,Uniformified 32-bit Approx Dual Streak Metric Distance,0.493801
3811,Uniformified 32-bit Hash Metric Distance,0.414819
3811,Uniformified 32-bit Symmetric Wrap Metric Distance,0.00783045
3811,Uniformified 32-bit Asymmetric Wrap Metric Distance,0.996964
3812,Uniformified 32-bit Hamming Metric Distance,0.00244976
3812,Uniformified 32-bit Approx Dual Streak Metric Distance,0.493801
3812,Uniformified 32-bit Hash Metric Distance,0.589657
3812,Uniformified 32-bit Symmetric Wrap Metric Distance,0.0173388
3812,Uniformified 32-bit Asymmetric Wrap Metric Distance,0.997123
3813,Uniformified 32-bit Hamming Metric Distance,0.0762924
3813,Uniformified 32-bit Approx Dual Streak Metric Distance,0.20343
3813,Uniformified 32-bit Hash Metric Distance,0.22549
3813,Uniformified 32-bit Symmetric Wrap Metric Distance,0.000742935
3813,Uniformified 32-bit Asymmetric Wrap Metric Distance,0.000629552
3814,Uniformified 32-bit Hamming Metric Distance,0.235526
3814,Uniformified 32-bit Approx Dual Streak Metric Distance,0.29697
3814,Uniformified 32-bit Hash Metric Distance,0.548592
3814,Uniformified 32-bit Symmetric Wrap Metric Distance,0.000868689
3814,Uniformified 32-bit Asymmetric Wrap Metric Distance,0.00425087
3815,Uniformified 32-bit Hamming Metric Distance,0.490701
3815,Uniformified 32-bit Approx Dual Streak Metric Distance,0.20343
3815,Uniformified 32-bit Hash Metric Distance,0.475374
3815,Uniformified 32-bit Symmetric Wrap Metric Distance,0.00443685
3815,Uniformified 32-bit Asymmetric Wrap Metric Distance,0.993963
3816,Uniformified 32-bit Hamming Metric Distance,0.0069993
3816,Uniformified 32-bit Approx Dual Streak Metric Distance,0.108939
3816,Uniformified 32-bit Hash Metric Distance,0.0404037
3816,Uniformified 32-bit Symmetric Wrap Metric Distance,0.00253681
3816,Uniformified 32-bit Asymmetric Wrap Metric Distance,0.00645917
3817,Uniformified 32-bit Hamming Metric Distance,0.354665
3817,Uniformified 32-bit Approx Dual Streak Metric Distance,0.0384962
3817,Uniformified 32-bit Hash Metric Distance,0.366363
3817,Uniformified 32-bit Symmetric Wrap Metric Distance,0.00729864
3817,Uniformified 32-bit Asymmetric Wrap Metric Distance,0.995453
3818,Uniformified 32-bit Hamming Metric Distance,0.0762924
3818,Uniformified 32-bit Approx Dual Streak Metric Distance,0.263824
3818,Uniformified 32-bit Hash Metric Distance,0.00875317
3818,Uniformified 32-bit Symmetric Wrap Metric Distance,3.14323e-05
3818,Uniformified 32-bit Asymmetric Wrap Metric Distance,0.998139
3819,Uniformified 32-bit Hamming Metric Distance,0.235526
3819,Uniformified 32-bit Approx Dual Streak Metric Distance,0.263824
3819,Uniformified 32-bit Hash Metric Distance,0.099676
3819,Uniformified 32-bit Symmetric Wrap Metric Distance,0.0180425
3819,Uniformified 32-bit Asymmetric Wrap Metric Distance,0.000182884
3820,Uniformified 32-bit Hamming Metric Distance,0.0069993
3820,Uniformified 32-bit Approx Dual Streak Metric Distance,0.493801
3820,Uniformified 32-bit Hash Metric Distance,0.189836
3820,Uniformified 32-bit Symmetric Wrap Metric Distance,0.000401639
3820,Uniformified 32-bit Asymmetric Wrap Metric Distance,0.00445681
3821,Uniformified 32-bit Hamming Metric Distance,0.0069993
3821,Uniformified 32-bit Approx Dual Streak Metric Distance,0.141436
3821,Uniformified 32-bit Hash Metric Distance,0.0307601
3821,Uniformified 32-bit Symmetric Wrap Metric Distance,0.00247122
3821,Uniformified 32-bit Asymmetric Wrap Metric Distance,0.00319399
3822,Uniformified 32-bit Hamming Metric Distance,0.354665
3822,Uniformified 32-bit Approx Dual Streak Metric Distance,0.165983
3822,Uniformified 32-bit Hash Metric Distance,0.494414
3822,Uniformified 32-bit Symmetric Wrap Metric Distance,0.00172207
3822,Uniformified 32-bit Asymmetric Wrap Metric Distance,0.00135019
3823,Uniformified 32-bit Hamming Metric Distance,0.235526
3823,Uniformified 32-bit Approx Dual Streak Metric Distance,0.0265973
3823,Uniformified 32-bit Hash Metric Distance,0.10297
3823,Uniformified 32-bit Symmetric Wrap Metric Distance,0.00190449
3823,Uniformified 32-bit Asymmetric Wrap Metric Distance,0.00445962
3824,Uniformified 32-bit Hamming Metric Distance,0.0386961
3824,Uniformified 32-bit Approx Dual Streak Metric Distance,0.726727
3824,Uniformified 32-bit Hash Metric Distance,0.497728
3824,Uniformified 32-bit Symmetric Wrap Metric Distance,0.0127234
3824,Uniformified 32-bit Asymmetric Wrap Metric Distance,0.00242907
3825,Uniformified 32-bit Hamming Metric Distance,0.490701
3825,Uniformified 32-bit Approx Dual Streak Metric Distance,0.29697
3825,Uniformified 32-bit Hash Metric Distance,0.117324
3825,Uniformified 32-bit Symmetric Wrap Metric Distance,0.002964
3825,Uniformified 32-bit Asymmetric Wrap Metric Distance,0.997323
3826,Uniformified 32-bit Hamming Metric Distance,0.354665
3826,Uniformified 32-bit Approx Dual Streak Metric Distance,0.00814919
3826,Uniformified 32-bit Hash Metric Distance,0.697351
3826,Uniformified 32-bit Symmetric Wrap Metric Distance,0.00340824
3826,Uniformified 32-bit Asymmetric Wrap Metric Distance,0.000729754
3827,Uniformified 32-bit Hamming Metric Distance,0.0179482
3827,Uniformified 32-bit Approx Dual Streak Metric Distance,0.00060145
3827,Uniformified 32-bit Hash Metric Distance,0.657813
3827,Uniformified 32-bit Symmetric Wrap Metric Distance,0.00596766
3827,Uniformified 32-bit Asymmetric Wrap Metric Distance,0.00412384
3828,Uniformified 32-bit Hamming Metric Distance,0.0762924
3828,Uniformified 32-bit Approx Dual Streak Metric Distance,0.0425957
3828,Uniformified 32-bit Hash Metric Distance,0.965737
3828,Uniformified 32-bit Symmetric Wrap Metric Distance,0.000781464
3828,Uniformified 32-bit Asymmetric Wrap Metric Distance,0.00284163
3829,Uniformified 32-bit Hamming Metric Distance,0.354665
3829,Uniformified 32-bit Approx Dual Streak Metric Distance,0.493801
3829,Uniformified 32-bit Hash Metric Distance,0.839627
3829,Uniformified 32-bit Symmetric Wrap Metric Distance,0.0127044
3829,Uniformified 32-bit Asymmetric Wrap Metric Distance,0.000633638
3830,Uniformified 32-bit Hamming Metric Distance,0.354665
3830,Uniformified 32-bit Approx Dual Streak Metric Distance,0.238626
3830,Uniformified 32-bit Hash Metric Distance,0.439234
3830,Uniformified 32-bit Symmetric Wrap Metric Distance,0.00429006
3830,Uniformified 32-bit Asymmetric Wrap Metric Distance,0.0067049
3831,Uniformified 32-bit Hamming Metric Distance,0.0762924
3831,Uniformified 32-bit Approx Dual Streak Metric Distance,0.252675
3831,Uniformified 32-bit Hash Metric Distance,0.748132
3831,Uniformified 32-bit Symmetric Wrap Metric Distance,0.00258165
3831,Uniformified 32-bit Asymmetric Wrap Metric Distance,0.999349
3832,Uniformified 32-bit Hamming Metric Distance,0.140786
3832,Uniformified 32-bit Approx Dual Streak Metric Distance,0.493801
3832,Uniformified 32-bit Hash Metric Distance,0.130091
3832,Uniformified 32-bit Symmetric Wrap Metric Distance,0.00166679
3832,Uniformified 32-bit Asymmetric Wrap Metric Distance,0.999327
3833,Uniformified 32-bit Hamming Metric Distance,0.235526
3833,Uniformified 32-bit Approx Dual Streak Metric Distance,0.00634937
3833,Uniformified 32-bit Hash Metric Distance,0.370362
3833,Uniformified 32-bit Symmetric Wrap Metric Distance,0.000819547
3833,Uniformified 32-bit Asymmetric Wrap Metric Distance,0.99737
3834,Uniformified 32-bit Hamming Metric Distance,0.354665
3834,Uniformified 32-bit Approx Dual Streak Metric Distance,0.108939
3834,Uniformified 32-bit Hash Metric Distance,0.723681
3834,Uniformified 32-bit Symmetric Wrap Metric Distance,0.00683075
3834,Uniformified 32-bit Asymmetric Wrap Metric Distance,0.998372
3835,Uniformified 32-bit Hamming Metric Distance,0.0179482
3835,Uniformified 32-bit Approx Dual Streak Metric Distance,0.864564
3835,Uniformified 32-bit Hash Metric Distance,0.852602
3835,Uniformified 32-bit Symmetric Wrap Metric Distance,0.00854095
3835,Uniformified 32-bit Asymmetric Wrap Metric Distance,0.999796
3836,Uniformified 32-bit Hamming Metric Distance,0.0179482
3836,Uniformified 32-bit Approx Dual Streak Metric Distance,0.357514
3836,Uniformified 32-bit Hash Metric Distance,0.103073
3836,Uniformified 32-bit Symmetric Wrap Metric Distance,0.00498271
3836,Uniformified 32-bit Asymmetric Wrap Metric Distance,0.994498
3837,Uniformified 32-bit Hamming Metric Distance,0.0762924
3837,Uniformified 32-bit Approx Dual Streak Metric Distance,0.165983
3837,Uniformified 32-bit Hash Metric Distance,0.0341162
3837,Uniformified 32-bit Symmetric Wrap Metric Distance,0.000785806
3837,Uniformified 32-bit Asymmetric Wrap Metric Distance,0.000376141
3838,Uniformified 32-bit Hamming Metric Distance,0.0069993
3838,Uniformified 32-bit Approx Dual Streak Metric Distance,0.263824
3838,Uniformified 32-bit Hash Metric Distance,0.00734841
3838,Uniformified 32-bit Symmetric Wrap Metric Distance,0.000148735
3838,Uniformified 32-bit Asymmetric Wrap Metric Distance,0.0031315
3839,Uniformified 32-bit Hamming Metric Distance,0.0762924
3839,Uniformified 32-bit Approx Dual Streak Metric Distance,0.0213479
3839,Uniformified 32-bit Hash Metric Distance,0.439619
3839,Uniformified 32-bit Symmetric Wrap Metric Distance,0.000880944
3839,Uniformified 32-bit Asymmetric Wrap Metric Distance,0.999535
3840,Uniformified 32-bit Hamming Metric Distance,0.0009999
3840,Uniformified 32-bit Approx Dual Streak Metric Distance,0.263824
3840,Uniformified 32-bit Hash Metric Distance,0.174959
3840,Uniformified 32-bit Symmetric Wrap Metric Distance,0.0150644
3840,Uniformified 32-bit Asymmetric Wrap Metric Distance,0.999821
3841,Uniformified 32-bit Hamming Metric Distance,0.0179482
3841,Uniformified 32-bit Approx Dual Streak Metric Distance,0.147735
3841,Uniformified 32-bit Hash Metric Distance,0.478124
3841,Uniformified 32-bit Symmetric Wrap Metric Distance,0.0046498
3841,Uniformified 32-bit Asymmetric Wrap Metric Distance,0.992189
3842,Uniformified 32-bit Hamming Metric Distance,0.490701
3842,Uniformified 32-bit Approx Dual Streak Metric Distance,0.00314969
3842,Uniformified 32-bit Hash Metric Distance,0.551393
3842,Uniformified 32-bit Symmetric Wrap Metric Distance,0.000588923
3842,Uniformified 32-bit Asymmetric Wrap Metric Distance,0.000742059
3843,Uniformified 32-bit Hamming Metric Distance,0.354665
3843,Uniformified 32-bit Approx Dual Streak Metric Distance,0.0265973
3843,Uniformified 32-bit Hash Metric Distance,0.985085
3843,Uniformified 32-bit Symmetric Wrap Metric Distance,0.000850973
3843,Uniformified 32-bit Asymmetric Wrap Metric Distance,0.00031508
3844,Uniformified 32-bit Hamming Metric Distance,0.235526
3844,Uniformified 32-bit Approx Dual Streak Metric Distance,0.0128487
3844,Uniformified 32-bit Hash Metric Distance,0.0341914
3844,Uniformified 32-bit Symmetric Wrap Metric Distance,0.000150015
3844,Uniformified 32-bit Asymmetric Wrap Metric Distance,0.999648
3845,Uniformified 32-bit Hamming Metric Distance,0.490701
3845,Uniformified 32-bit Approx Dual Streak Metric Distance,0.493801
3845,Uniformified 32-bit Hash Metric Distance,0.469741
3845,Uniformified 32-bit Symmetric Wrap Metric Distance,0.00139076
3845,Uniformified 32-bit Asymmetric Wrap Metric Distance,0.99229
3846,Uniformified 32-bit Hamming Metric Distance,0.0762924
3846,Uniformified 32-bit Approx Dual Streak Metric Distance,0.493801
3846,Uniformified 32-bit Hash Metric Distance,0.724491
3846,Uniformified 32-bit Symmetric Wrap Metric Distance,0.00344143
3846,Uniformified 32-bit Asymmetric Wrap Metric Distance,0.00773972
3847,Uniformified 32-bit Hamming Metric Distance,0.0762924
3847,Uniformified 32-bit Approx Dual Streak Metric Distance,0.009999
3847,Uniformified 32-bit Hash Metric Distance,0.352825
3847,Uniformified 32-bit Symmetric Wrap Metric Distance,0.00693828
3847,Uniformified 32-bit Asymmetric Wrap Metric Distance,0.000836622
3848,Uniformified 32-bit Hamming Metric Distance,0.354665
3848,Uniformified 32-bit Approx Dual Streak Metric Distance,0.20343
3848,Uniformified 32-bit Hash Metric Distance,0.0213104
3848,Uniformified 32-bit Symmetric Wrap Metric Distance,0.000712263
3848,Uniformified 32-bit Asymmetric Wrap Metric Distance,0.00797481
3849,Uniformified 32-bit Hamming Metric Distance,0.140786
3849,Uniformified 32-bit Approx Dual Streak Metric Distance,0.00314969
3849,Uniformified 32-bit Hash Metric Distance,0.165133
3849,Uniformified 32-bit Symmetric Wrap Metric Distance,0.00999836
3849,Uniformified 32-bit Asymmetric Wrap Metric Distance,0.00647177
3850,Uniformified 32-bit Hamming Metric Distance,0.0179482
3850,Uniformified 32-bit Approx Dual Streak Metric Distance,0.000449955
3850,Uniformified 32-bit Hash Metric Distance,0.434092
3850,Uniformified 32-bit Symmetric Wrap Metric Distance,0.000236802
3850,Uniformified 32-bit Asymmetric Wrap Metric Distance,0.99949
3851,Uniformified 32-bit Hamming Metric Distance,0.0762924
3851,Uniformified 32-bit Approx Dual Streak Metric Distance,0.493801
3851,Uniformified 32-bit Hash Metric Distance,0.278769
3851,Uniformified 32-bit Symmetric Wrap Metric Distance,0.00384347
3851,Uniformified 32-bit Asymmetric Wrap Metric Distance,0.00145775
3852,Uniformified 32-bit Hamming Metric Distance,0.235526
3852,Uniformified 32-bit Approx Dual Streak Metric Distance,0.0547445
3852,Uniformified 32-bit Hash Metric Distance,0.347625
3852,Uniformified 32-bit Symmetric Wrap Metric Distance,0.00328302
3852,Uniformified 32-bit Asymmetric Wrap Metric Distance,0.997979
3853,Uniformified 32-bit Hamming Metric Distance,0.354665
3853,Uniformified 32-bit Approx Dual Streak Metric Distance,0.0547445
3853,Uniformified 32-bit Hash Metric Distance,0.897667
3853,Uniformified 32-bit Symmetric Wrap Metric Distance,0.00504996
3853,Uniformified 32-bit Asymmetric Wrap Metric Distance,0.992013
3854,Uniformified 32-bit Hamming Metric Distance,0.354665
3854,Uniformified 32-bit Approx Dual Streak Metric Distance,0.692281
3854,Uniformified 32-bit Hash Metric Distance,0.511604
3854,Uniformified 32-bit Symmetric Wrap Metric Distance,0.000874702
3854,Uniformified 32-bit Asymmetric Wrap Metric Distance,0.998228
3855,Uniformified 32-bit Hamming Metric Distance,0.235526
3855,Uniformified 32-bit Approx Dual Streak Metric Distance,0.357514
3855,Uniformified 32-bit Hash Metric Distance,0.994659
3855,Uniformified 32-bit Symmetric Wrap Metric Distance,0.00770256
3855,Uniformified 32-bit Asymmetric Wrap Metric Distance,0.000137727
3856,Uniformified 32-bit Hamming Metric Distance,0.0386961
3856,Uniformified 32-bit Approx Dual Streak Metric Distance,0.165983
3856,Uniformified 32-bit Hash Metric Distance,0.00811887
3856,Uniformified 32-bit Symmetric Wrap Metric Distance,0.0129224
3856,Uniformified 32-bit Asymmetric Wrap Metric Distance,0.00130124
3857,Uniformified 32-bit Hamming Metric Distance,0.0179482
3857,Uniformified 32-bit Approx Dual Streak Metric Distance,0.147735
3857,Uniformified 32-bit Hash Metric Distance,0.175656
3857,Uniformified 32-bit Symmetric Wrap Metric Distance,0.0055166
3857,Uniformified 32-bit Asymmetric Wrap Metric Distance,0.996595
3858,Uniformified 32-bit Hamming Metric Distance,0.490701
3858,Uniformified 32-bit Approx Dual Streak Metric Distance,0.943706
3858,Uniformified 32-bit Hash Metric Distance,0.947038
3858,Uniformified 32-bit Symmetric Wrap Metric Distance,0.0191246
3858,Uniformified 32-bit Asymmetric Wrap Metric Distance,0.999428
3859,Uniformified 32-bit Hamming Metric Distance,0.0762924
3859,Uniformified 32-bit Approx Dual Streak Metric Distance,0.750775
3859,Uniformified 32-bit Hash Metric Distance,0.851554
3859,Uniformified 32-bit Symmetric Wrap Metric Distance,0.000731001
3859,Uniformified 32-bit Asymmetric Wrap Metric Distance,0.997811
3860,Uniformified 32-bit Hamming Metric Distance,0.0762924
3860,Uniformified 32-bit Approx Dual Streak Metric Distance,0.00634937
3860,Uniformified 32-bit Hash Metric Distance,0.741905
3860,Uniformified 32-bit Symmetric Wrap Metric Distance,0.0070234
3860,Uniformified 32-bit Asymmetric Wrap Metric Distance,0.00379687
3861,Uniformified 32-bit Hamming Metric Distance,0.0179482
3861,Uniformified 32-bit Approx Dual Streak Metric Distance,0.959454
3861,Uniformified 32-bit Hash Metric Distance,0.419363
3861,Uniformified 32-bit Symmetric Wrap Metric Distance,0.00446067
3861,Uniformified 32-bit Asymmetric Wrap Metric Distance,0.000871634
3862,Uniformified 32-bit Hamming Metric Distance,0.0762924
3862,Uniformified 32-bit Approx Dual Streak Metric Distance,0.0774423
3862,Uniformified 32-bit Hash Metric Distance,0.730678
3862,Uniformified 32-bit Symmetric Wrap Metric Distance,0.00650101
3862,Uniformified 32-bit Asymmetric Wrap Metric Distance,0.000873132
3863,Uniformified 32-bit Hamming Metric Distance,0.140786
3863,Uniformified 32-bit Approx Dual Streak Metric Distance,0.493801
3863,Uniformified 32-bit Hash Metric Distance,0.196376
